Time (s),Voltage (V),Current (A),RPM,Fault
866,11.681769263886443,1.950738358084003,1361.3884803486658,0
867,11.958692606922337,1.966713556968264,1348.5312901077427,0
868,12.050103306916427,1.9729957880458049,1328.778200678731,0
869,11.634762607857173,1.9634961584254293,1339.2777773941011,0
870,12.0805795985356,1.8458850698618858,1335.8891625967938,0
871,11.838939595947572,1.8857800227029695,1337.1934040391632,0
872,12.074598972114115,1.8788272200499607,1316.7501553114673,0
873,11.715082628861797,1.9491772273532049,1305.8721628417431,0
874,11.86819086221051,1.9825499960680462,1305.43515725863,0
875,12.245404603232064,1.9023922105713496,1344.8356338047242,0
876,11.981572136120189,1.9463999161154464,1311.766835050185,0
877,12.011867167376836,1.9353859856994307,1328.0649604839866,0
878,12.023798836353158,1.943592512534654,1334.9193550961973,0
879,12.262017272324778,1.9029285394219826,1294.3650680545436,0
880,11.936991507559108,1.9203408788412826,1314.5771519338803,0
881,12.141003583187668,2.0061028273478487,1321.7951763108667,0
882,12.145419108735124,2.0309435532563285,1329.226176425491,0
883,12.070055269323547,1.9380499991807794,1337.1587541524775,0
884,11.808292705534116,1.9052844215565978,1309.3949331598103,0
885,11.830683324362992,1.929475325327523,1318.4033439553998,0
886,11.747626365926267,1.94339208093923,1319.0099096717397,0
887,12.275632397646143,1.9420638182771206,1310.0136421617963,0
888,12.36362900507871,2.04557961867847,1330.6419488532117,1
889,12.00130335083196,1.875555274298008,1346.396978192914,0
890,12.095276961828432,1.8917196852829001,1302.8125541821448,0
891,11.764873783658752,1.9389038966230103,1293.970628151643,0
892,11.935091746179694,1.902309752293822,1347.3718630314481,0
893,12.121096500918801,2.010270967466025,1332.7803939352345,0
894,11.900432004175531,1.9741292467971892,1301.575085458653,0
895,12.006408802566469,2.0115757683293545,1347.0035480363078,0
896,12.165066041615834,1.9261377640074762,1314.980035350366,0
897,12.035161777201948,2.006613438006259,1318.4939352193705,0
898,12.08079336137402,1.9463361076999075,1305.0070932797648,0
899,11.850629040250208,1.9405165384115433,1317.9371985286225,0
900,11.936358544441106,1.974484946712171,1300.0615521212414,0
901,12.223365400957654,1.9332957236774515,1320.883196648571,0
902,12.093921411439323,1.9829615453869966,1303.0212639734525,0
903,11.960555826620746,1.9135884302892074,1284.314055969141,0
904,12.140429372361016,1.9645979265268991,1350.4960869871636,0
905,11.629421651739042,1.8949631881868103,1296.896136755266,0
906,12.253279976410104,2.0356506616320758,1281.6540693810632,1
907,11.934684522463758,1.9640449360460712,1316.672160893038,0
908,11.885191385879313,1.9688822190876574,1291.1689668454674,0
909,11.799845844069674,1.9496440744114993,1332.1604588922862,0
910,12.242192471173352,1.9207046632884082,1320.1509240136277,0
911,12.036591686721165,1.9351918358043225,1332.8509613622132,0
912,11.935064619955243,1.9636944154206564,1311.3521270876627,0
913,11.750675016197436,1.9618804956668,1317.6854510308676,0
914,12.147217190760749,2.0056247477017486,1303.5443031929722,0
915,12.219194583789289,1.9701981524711965,1316.2049422569764,0
916,12.10703010029597,1.8978647317669586,1296.1311953159745,0
917,12.03498368427119,2.006551058517794,1308.7237079107774,0
918,12.189948241394776,1.9530982153904732,1326.83255573774,0
919,12.004077171514254,2.0385797253867186,1335.3043088806426,0
920,12.132440073258998,1.9461082000226233,1320.6866575009153,0
921,11.694291557456888,1.8657915412124466,1332.309768987674,0
922,11.880473996122852,2.0035693503086462,1314.0985669085962,0
923,12.206802710724729,1.9467561918685818,1323.1856084463623,0
924,11.64435481012008,1.8945676194149683,1314.4423156577411,0
925,11.756904508804173,1.956097222987695,1287.6838729592596,0
926,12.353722600265929,2.0047977350520605,1301.7687566061593,1
927,12.148105930487029,2.026605586630282,1314.4279765263852,0
928,11.963081191828433,1.9992409268500597,1295.6455553859469,0
929,12.19668233718718,1.9365383653758046,1330.088713586112,0
930,12.114461021270195,1.9765755623410768,1291.5125341242576,0
931,11.707216243867142,1.9154859442941374,1320.237648213071,0
932,12.242741117563499,1.9330781999365911,1337.8351933935817,0
933,12.096212063863808,1.9565130121563097,1297.6933332731446,0
934,12.082626090379517,1.9741284597494198,1336.6255164978452,0
935,12.078176187872359,2.008869867282582,1322.6626302021568,0
936,12.009634783538182,1.9719888660315426,1338.5317262655324,0
937,12.107924376564801,2.04613089224442,1290.0950362566814,0
938,12.107930506401859,2.032167425506824,1336.496662987102,0
939,11.836592159384656,1.976289522967261,1323.074558456503,0
940,11.86748288195398,1.8599886945366833,1314.1373199734553,0
941,12.246122997947703,1.9161026800908423,1335.6021184148742,0
942,12.095382403585557,2.0237422857774194,1299.2065220966938,0
943,11.97508228845152,1.9955129857454224,1313.101757189138,0
944,11.922440363386091,2.005787425400278,1332.0122594419404,0
945,12.210241738657436,1.9310392160308942,1302.6028170567483,0
946,12.027921948151516,2.097647694525245,1283.7337697377325,0
947,12.215640499442834,2.0236469934291303,1315.0318324625682,1
948,12.102850717361376,1.9950323650594082,1305.6817655561515,0
949,12.096275944555403,1.9410539917733995,1283.4956641253393,0
950,12.027291136277855,1.9854536430427412,1321.513047009391,0
951,12.148744614950395,1.97106194341372,1336.432224686855,0
952,12.20493182171905,1.9756000524066748,1289.8771201796364,0
953,11.815569160311975,1.9641694110357444,1297.953288497097,0
954,12.061392285065494,1.9825365181732286,1319.6598779996298,0
955,12.034589228908494,2.064217672101545,1307.4426975584463,0
956,11.92615311916368,1.9263411171969105,1282.7599243418076,0
957,11.923517347371142,1.988039799239033,1291.552269944539,0
958,12.08838962364994,1.9893578460520351,1338.3221889568902,0
959,11.93961646630183,1.9704209737383764,1297.8561993156782,0
960,11.87039746975148,1.9352396432674688,1304.047903910105,0
961,11.97438583465668,1.9693112417266063,1312.0096926285842,0
962,11.731795098663543,1.9845837536419821,1296.9867420130897,0
963,12.461786605691376,2.020867692021273,1298.6224753585554,1
964,11.746018964607439,1.9623647444528594,1286.0761477026558,0
965,11.955141548506822,1.8792205270448326,1307.393116898384,0
966,12.016616897303084,2.030966024612921,1287.786111286511,0
967,12.0782943897292,1.9411361641743061,1272.6984780270798,0
968,12.192604778900437,1.9714804464402167,1312.901278318723,0
969,11.793063592511649,1.9397829824950032,1301.9046556421815,0
970,11.697341453145196,2.043236241430254,1301.2141922003368,0
971,11.911621028868238,2.0105592761439697,1312.0025695574427,0
972,12.082310147570267,1.9658228663051083,1319.8926623790003,0
973,12.397191287667027,2.031930487968056,1329.8428930859254,1
974,11.607076727595777,1.9249274037532178,1265.9212247920593,0
975,12.097504779835567,2.008965985532104,1310.5087718836135,0
976,11.7219203070233,1.9018995928661955,1335.7659191470402,0
977,11.822272906765393,2.0235599789701295,1294.3948970497192,0
978,12.100853353942789,1.9343521297612234,1285.2278437774648,0
979,12.295902994085221,1.964688231739831,1294.0983183458602,0
980,11.818229301452558,1.9441949365264133,1282.6381413239349,0
981,12.038229308955684,1.983912063664032,1291.9344128480884,0
982,12.0208645488316,1.8589621916413288,1328.3106093687766,0
983,12.058561156909064,1.9529617969722188,1273.8753878000325,0
984,12.155978113876829,1.9984529351402798,1327.7914686114177,0
985,12.1165039907799,2.033822801131921,1313.618548211018,0
986,11.969128742913052,1.9755063825282668,1320.8948038947215,0
987,12.14252967624447,2.0189929159393403,1303.830826772856,0
988,11.845158598243295,2.0280786371792625,1296.4953323778211,0
989,11.64073862974118,2.019262148343222,1285.8050057477901,0
990,11.569054543902888,1.9619554202365497,1290.9205140038378,0
991,11.809639897648905,2.014219056098862,1269.4339552738188,0
992,11.858654085172223,1.9251058705720328,1310.3226575105446,0
993,11.841323753238907,2.0223295075547996,1296.3639647899286,0
994,11.932420796198391,1.9944471504687846,1331.5876386282282,0
995,12.13357237757175,1.9383050857515236,1299.8108058812768,0
996,11.839801238790272,1.9941617888192849,1243.3720169440587,0
997,12.088652184154634,1.96168813641912,1343.0509558813642,0
998,12.371969108388615,2.0206594477561195,1292.605480949268,1
999,11.985700206985241,1.9615565483995774,1278.3831776673944,0
1000,12.441939795018607,2.002446176198774,1299.1992848819611,1
1001,12.024788746032842,2.0213532510722794,1338.431139122953,0
1002,12.123705811853215,2.0251325878070174,1261.8759652551942,0
1003,12.040077304491371,1.9901899877689535,1327.0663141892423,0
1004,11.989288868555448,2.0591489891271415,1263.3126422359212,0
1005,12.22507436392896,2.034664913715744,1254.2593353060397,1
1006,11.865543457584579,1.9727435848055748,1301.6759076707808,0
1007,12.233768002881952,2.0309621981435146,1321.2674884725384,1
1008,11.900336149790249,1.9921276421210665,1299.4095145645488,0
1009,11.97624146466004,2.017898787328183,1264.0407450740677,0
1010,11.76113574625011,2.0555336973078484,1343.088763636523,0
1011,11.647706594931792,2.024023205486419,1292.2478092480258,0
1012,11.795181383794144,2.0382759242622837,1283.78717626783,0
1013,11.621677840846298,1.9766634491467268,1311.9215108550711,0
1014,12.185921403437142,1.9406009651495055,1290.6806246055353,0
1015,11.878539430897435,2.0489725923631994,1302.9573215793027,0
1016,12.22037923078829,2.0603014791459384,1277.4737378528926,1
1017,12.121580194574802,2.073703632549983,1276.7378002247342,0
1018,12.047045145971612,2.058210477753973,1326.9083381501669,0
1019,11.827327212997579,2.025201170060282,1320.9574516032706,0
1020,11.96389109330795,2.0335817628389194,1287.9750258440993,0
1021,12.057645140114547,2.087688765103797,1281.4607064006457,0
1022,11.856596113810413,2.1084589180062197,1298.2482526843094,0
1023,12.153886851066066,2.047204287274737,1270.1713257768124,0
1024,11.86799379832301,1.9641999366440066,1294.5767207740012,0
1025,12.239204769556528,2.0371092693800015,1277.5591289184138,1
1026,11.883763607034103,2.02576066751163,1301.4324341799627,0
1027,12.187276073935656,2.0454306464915435,1318.683042450686,0
1028,12.078404207661691,1.9652013650746334,1287.64098884655,0
1029,12.141853849628239,2.075031007911296,1303.8499040506106,0
1030,11.865112374674755,2.0847382929797993,1288.3650507091702,0
1031,12.20198448208423,1.9622628555861468,1278.7178506402151,0
1032,12.057863609407969,1.9925255297775843,1314.603139888131,0
1033,12.20399803576321,1.998896451396894,1295.426578876501,0
1034,11.894665309574254,2.066986010116041,1300.7759896258347,0
1035,12.212685063214805,2.06038039617818,1336.3187121839544,1
1036,12.150890232994422,1.9586280717440596,1289.8041811433284,0
1037,11.442077478220055,1.9968307080315102,1322.2564626577976,0
1038,12.512114913259586,2.1241174930710565,1263.3336664328795,1
1039,11.885775258371895,2.096201349908127,1285.422433573656,0
1040,11.961379174705403,2.0239204253675083,1285.5413528651259,0
1041,12.248180776359906,2.0530668833777597,1306.002543060461,1
1042,12.067012710778855,2.046526749945436,1298.57303658129,0
1043,12.095793013975818,2.086810997925403,1288.416466376478,0
1044,12.15708875280488,2.082394830681757,1292.19529583397,0
1045,11.923620333195004,1.97801269629469,1307.5110617539165,0
1046,11.932570960493214,2.0796189846374573,1284.2241892171837,0
1047,11.756763086019268,2.0298432806111757,1298.223875419086,0
1048,11.825480754555704,1.9555763079911952,1305.082700469584,0
1049,11.997236571005255,2.025052470294653,1302.4460180025808,0
1050,12.139843700498641,2.054513216077203,1271.1248965135107,0
1051,12.309228984128167,2.051768219790702,1283.8631786336612,1
1052,11.780089356249535,2.013183135307696,1293.4538685363784,0
1053,11.703328516078997,2.011666967030978,1307.9202592053198,0
1054,11.631123673571235,2.019990806590547,1285.2855576752877,0
1055,11.704105355024009,2.0109578189797985,1262.7504472135108,0
1056,12.130969803373056,2.035960455681463,1245.8558287309036,0
1057,11.870659514311448,2.015558879829487,1276.638087284159,0
1058,12.093828258330138,2.107173900454527,1301.7900903094594,0
1059,11.914502045644415,2.0373805883142917,1286.041780224689,0
1060,11.772018130301738,1.9924031024463948,1269.8751781511796,0
1061,11.992445145249738,2.0902640157861874,1289.711239814991,0
1062,12.027481084469269,1.9832273306485269,1286.0539779045994,0
1063,11.997688478756146,2.076415869079335,1271.848987784139,0
1064,11.880692779350092,2.0577237739173,1251.1312925803911,0
1065,11.815322098682037,2.0175793894181475,1307.9667979475028,0
1066,12.333825118029223,2.0350746000327873,1296.0172535120826,1
1067,11.843205336972904,2.023634623324993,1309.5806012040682,0
1068,12.108616619998799,2.145455878428303,1297.7656340048522,0
1069,11.857879282657978,1.9989446579514596,1277.0937750331727,0
1070,11.936118721809411,2.0920848064604076,1289.2631618821922,0
1071,12.065226584250842,2.032378566847687,1301.2288589941238,0
1072,11.865266942735206,2.1047728436661726,1334.1520017433331,0
1073,12.0763488171306,2.0098122810203654,1270.4178419688988,0
1074,12.421312700894491,2.036083945925234,1271.5821959331531,1
1075,12.182023512486023,2.009241254276451,1246.849641936342,0
1076,12.300144662724694,2.093309784164466,1292.194605605947,1
1077,11.779730694422474,2.0935909136466133,1267.824923246279,0
1078,11.73028749644285,1.96569377828976,1277.4910025542497,0
1079,11.84660607196476,2.078837386810426,1268.5908302413886,0
1080,12.385859519709928,2.022796105042751,1293.1645025575583,1
1081,12.137591571347723,2.053907663930325,1266.2384070465048,0
1082,11.702280136769646,2.1410654022454665,1266.7987607900789,0
1083,11.790502515749655,2.0583971557301215,1274.235307551923,0
1084,11.858918189826687,2.139930324204704,1267.8897154275048,0
1085,11.884448753973835,1.955890488410993,1305.0584251413588,0
1086,11.991924166114844,2.0680608699286496,1253.8163907716385,0
1087,12.098271028790297,2.0476292215647995,1254.867472713233,0
1088,12.035565943331026,1.9802122082498792,1282.485301754647,0
1089,11.975952531442912,1.9529619699060334,1273.446252303427,0
1090,12.220051747715255,2.0654343549169183,1278.87858134738,1
1091,11.967377215262104,2.004002138750477,1298.989133100701,0
1092,12.093361709660027,1.996727502907889,1276.958262717227,0
1093,11.921503684837774,2.011266424960964,1276.3756221280082,0
1094,12.675705870303473,2.1435186352025974,1303.9738453278333,1
1095,12.178053785851516,2.0514284979116564,1311.2702470982415,0
1096,12.206596783694415,2.095112635662701,1250.815581546198,1
1097,11.721259398484108,2.0347845597239607,1253.1514218025923,0
1098,11.914905933511088,2.0252994982503663,1271.2074776459701,0
1099,12.2339388531741,2.0580796775922665,1267.8482821952514,1
1100,12.141446737758574,2.0646449044923805,1270.1351670191877,0
1101,12.136066315534366,2.072295850680998,1262.4663895535925,0
1102,11.870157798555809,2.076793607718102,1278.110715286503,0
1103,12.107947608817051,2.061920844104537,1232.5923963401708,0
1104,12.11827655865489,2.06546384136949,1267.1183074109347,0
1105,11.999571292753158,2.146652383243462,1255.3281212560757,0
1106,11.90256210672983,2.1133367565919547,1301.5274719228883,0
1107,11.530698424776386,2.0606264325922847,1267.020376043223,0
1108,12.174493515802075,2.0406795080941564,1253.6225616769736,0
1109,11.952669252096063,1.9678504202106075,1267.8782945460848,0
1110,12.122272056808583,2.0409059414790667,1245.136293662208,0
1111,11.928603301157148,2.188545375849529,1278.2658643754976,0
1112,12.02589429724872,2.032310449054614,1247.1266126171395,0
1113,11.825928221256916,2.056989138145598,1256.8931363682952,0
1114,12.186581646499175,2.0770058516250787,1291.541673667265,0
1115,11.585404473935096,2.0948596325428794,1260.4442213451182,0
1116,12.019410358469607,2.0927546633480274,1258.9941336017118,0
1117,11.814141474941758,1.9983159954884535,1286.1308104168488,0
1118,11.838535146664494,2.052557963467429,1295.7743858148615,0
1119,12.133634455925908,2.0438016584114678,1262.423248533419,0
1120,11.742888782104194,2.0590725116701476,1318.2341284131148,0
1121,11.99421198268895,2.0298662137752546,1299.2211615648564,0
1122,12.21286445972671,2.0682823091305793,1290.5266509059768,1
1123,12.065160479277234,2.0504921920497132,1286.265960165335,0
1124,11.982807275944165,2.101452065601707,1263.1377479293765,0
1125,11.97175565469139,2.0681384946413055,1228.1417443224368,0
1126,12.077288372516923,2.041195702662609,1267.73597934021,0
1127,11.957454901908907,2.0869716730710257,1250.8001393442582,0
1128,11.754832243671142,2.0802049051837566,1259.4305299880511,0
1129,12.192546514463773,2.0335527725810416,1298.3442911519505,0
1130,12.226656877648207,1.976612619895452,1290.5568558814882,0
1131,12.245139827808266,2.070167167445237,1275.8437474767072,1
1132,12.072961691252438,2.0498686581225822,1271.8606289214108,0
1133,11.9689426327216,2.16606551676504,1249.3163340079711,0
1134,12.030336341682158,2.009240149884089,1294.58058609146,0
1135,12.452260748249508,2.0859455539499803,1287.1745464652506,1
1136,11.763475998350094,2.1019247401268317,1288.7570077709365,0
1137,12.211257240243622,2.099558323762217,1269.9335550286187,1
1138,12.243429474008199,2.0896284258115405,1243.8254211990516,1
1139,11.896541460815609,2.0785156065273287,1274.7498773934126,0
1140,11.961980077664196,2.1075621290973716,1302.268065399161,0
1141,12.035786142111514,2.1309504465518128,1229.6436398692906,0
1142,11.938833801731153,2.078483450537208,1282.8035364605266,0
1143,11.801754621587827,2.047078415413057,1297.5818750706278,0
1144,11.969204607122562,2.1293955614526308,1287.1446154254863,0
1145,11.976475898129022,2.0705220042040136,1264.9337546272247,0
1146,12.141754847853496,2.060255668008949,1237.0767062797559,0
1147,11.959441696911952,2.113583173495402,1312.8541973147674,0
1148,12.15500791939919,2.1034442282996126,1267.9357841159672,0
1149,12.114241778000087,2.137897559832623,1289.2878410672565,0
1150,12.09696168888335,2.0994446260121116,1268.4632227578934,0
1151,11.875220683515774,2.1134838486041563,1247.831694572008,0
1152,12.075678457639121,2.10356138370901,1290.0524565555372,0
1153,11.927035819697268,2.0222186469963948,1208.4214587161778,0
1154,11.92587807473833,2.1244654646715264,1250.5820158706974,0
1155,11.797597370628125,2.1598634876643423,1266.5706306876377,0
1156,12.145539483663487,2.062435780976194,1290.930624220534,0
1157,11.756513053869552,1.9644683608361106,1271.0990005779508,0
1158,12.132874397824686,2.096767272758488,1259.3838649173445,0
1159,11.684477395803533,2.1751108101779733,1282.7420407932475,0
1160,11.686795990742342,1.968626809987248,1270.3520002023033,0
1161,12.26037870838487,2.077069453234321,1255.9136902392215,1
1162,12.100985181657766,1.9978622733241238,1282.249186919875,0
1163,11.848854384640626,2.1087157345934795,1290.6296849483201,0
1164,11.7556578536866,2.1381681501520062,1300.3580088594604,0
1165,12.10225639471538,2.140288221670106,1280.5691595506444,0
1166,12.135767966410503,2.0268295673438255,1265.8767984189058,0
1167,11.735095596209431,2.0865362924881774,1272.0636697597695,0
1168,11.788438294100482,2.0869752590948303,1264.3290730060655,0
1169,11.807398963962175,2.0718784541382176,1270.74887365279,0
1170,12.164591631360723,2.008032020686463,1257.2534382846204,0
1171,12.064932849890704,2.084748460144587,1258.7883501528147,0
1172,11.814239570222139,2.124381484164227,1236.5046226543707,0
1173,11.918877527458237,2.0749566755215185,1272.73070979278,0
1174,11.891948361021026,2.077853487234754,1254.255919795438,0
1175,11.9235289135985,2.0663278514539187,1265.8896893683238,0
1176,11.746460852826019,2.114237328639518,1282.8736256874909,0
1177,11.866349847036677,2.2215462323726647,1254.1034113832181,1
1178,12.095349012908224,2.089086973154426,1259.175616970115,0
1179,12.001818803162665,2.1206150793404417,1287.9761161601807,0
1180,11.711870952801052,2.070886701461847,1288.3935717452368,0
1181,11.704017204735825,2.0499818409001103,1272.9582003557227,0
1182,11.938463463765437,2.098961043388554,1266.1556116566721,0
1183,11.822762945195882,2.2079313851378655,1242.821329250536,1
1184,12.20658758522674,2.0432942801710245,1267.7160953470302,1
1185,12.060640246610765,2.1192594156119435,1247.1028675065768,0
1186,12.091365422029577,2.1014264546189323,1277.0527303320514,0
1187,11.8045868948882,2.0478495942395596,1253.3613604888376,0
1188,12.023519818548987,2.153058351748982,1310.3991554848,0
1189,12.158682377511761,2.0868143188906294,1280.5921026238693,0
1190,12.451211359236313,2.110052747004306,1236.412823612654,1
1191,11.74884504565291,2.0505018309724354,1273.7992897372415,0
1192,11.642982946635128,2.053067966101506,1216.6131071614204,0
1193,12.030043960697734,1.983074094675034,1217.5544326725985,0
1194,12.016600230439236,2.1273111733838626,1290.6525819019012,0
1195,12.35104536596221,2.1002284210007085,1268.0357218994243,1
1196,11.818951246583248,2.13073561310496,1276.2525329706584,0
1197,11.909949746073806,2.127537824229942,1268.854102966289,0
1198,12.073331987330956,2.102672530013797,1258.6493765251764,0
1199,11.88250251285686,2.1421401857132456,1245.9171228945274,0
1200,12.356668087298655,2.1021116353858287,1255.1620377787485,1
1201,12.002679608662824,2.1168957633483525,1296.1543650910403,0
1202,11.861018297899662,2.12529287774336,1233.7350373376241,0
1203,11.966738118426562,2.176241090377523,1249.6273012882364,0
1204,11.815812405625977,2.0612541240090754,1261.7138397668043,0
1205,12.030865367827591,2.161741449386469,1237.223622078738,0
1206,11.99837257726649,2.1094946529243273,1278.2500558797356,0
1207,12.180290116321492,2.1250131501864864,1272.3467351130519,0
1208,12.159814631881083,2.1192272700024546,1270.9045185011933,0
1209,12.050350059978875,2.0186690117435386,1268.1297258220031,0
1210,12.167143094407637,2.057293584776224,1287.2574432260458,0
1211,11.815078108307809,2.042170122716093,1244.7818309164181,0
1212,11.8873816936956,2.169342076254976,1253.5312784542664,0
1213,11.968170806156065,2.2003694385886696,1245.1204735597366,1
1214,12.256057487898039,2.156238785790544,1256.2415626823117,1
1215,11.87798129627121,2.047477495604275,1277.093770768608,0
1216,11.848823769798749,2.162054203368407,1274.3198631087457,0
1217,11.688132790255017,2.126219609757888,1251.9664631363753,0
1218,12.064732781594667,2.0827759428793304,1261.4095763213227,0
1219,11.901449548858825,2.066956361239915,1269.0240738797893,0
1220,12.213549960211198,2.1042137358030586,1247.000403797293,1
1221,12.20505204615616,2.128521276969444,1254.2725598253198,1
1222,12.046272499711986,2.135052079958986,1267.4070027989787,0
1223,12.162974885986733,2.0991817238726123,1206.5799066225413,0
1224,12.227497288834883,2.163030824770239,1268.422173338204,1
1225,11.737006538824707,2.1447492245144057,1283.841036688759,0
1226,11.837541153014454,1.9978849850108233,1254.2897227438214,0
1227,12.23191129344242,2.096686063188237,1258.6054181135125,1
1228,12.18897321024667,2.1640006226763187,1244.8422159528222,0
1229,12.192077973008594,2.07817505955879,1276.4236875658908,0
1230,11.9023051547349,2.103479012423617,1260.4177940434288,0
1231,11.711973115488309,2.168314886310645,1220.054854665521,0
1232,11.721086238732498,2.0265602011990236,1272.509367322938,0
1233,11.876252949821163,2.101311199697593,1242.8246342421787,0
1234,12.099399419825742,2.0476447371420874,1247.1559088081965,0
1235,11.804076602406955,2.0970982384118484,1251.296386113388,0
1236,12.280210143605254,2.1197876141526977,1226.2542414247723,1
1237,12.077431606193215,2.169172833349772,1246.7041630925398,0
1238,11.879033516096458,2.1405137431099743,1264.2913603128204,0
1239,12.240623855339827,2.1364105305709713,1277.462584155656,1
1240,11.848917226041577,2.173918078271069,1236.1457303268503,0
1241,12.008126787048116,2.0946886536375513,1214.1674634947747,0
1242,12.007168008161969,2.1290883672069674,1281.9968241928573,0
1243,11.80376029973267,2.078160429690109,1210.4030621242837,0
1244,12.208109551211018,2.1702615806719994,1271.2928276825287,1
1245,11.898920053412525,2.182390236765254,1266.7241513810388,0
1246,11.94740665776896,2.151210004570644,1262.347005977317,0
1247,12.090093717047727,2.169621083212278,1243.6125564305619,0
1248,12.12837990247327,2.1202547925007176,1251.29422004055,0
1249,12.142581640491349,2.109674539347613,1250.2881627051354,0
1250,11.969403029810143,2.1284485979257877,1231.5932690981967,0
1251,12.152050382235924,2.131185650433478,1226.6885220173924,0
1252,12.151237461260882,2.099162399922349,1233.9185477740875,0
1253,11.809749356163136,2.106742287627681,1273.0495686665772,0
1254,11.750083208040765,2.2374304457049545,1270.4011518344348,1
1255,11.687790474161984,2.085192432093711,1261.4591059802385,0
1256,12.411668195009142,2.158770179418626,1237.0128087317335,1
1257,12.05950686519896,2.0978608688409826,1216.1993277338631,0
1258,11.913759840369744,2.136190985777766,1216.9447196570777,0
1259,11.995794070598157,2.138713279837767,1245.5147296852876,0
1260,12.01360076037992,2.163035639948024,1247.0337723928403,0
1261,11.695556704924265,2.139208558449912,1263.7561305740633,0
1262,11.791398349399444,2.0331409975791996,1259.7923057720716,0
1263,11.936628657631383,2.2264718089306523,1282.5114498930143,1
1264,11.875322773174974,2.0913543979307243,1225.633339895205,0
1265,12.055593768928217,2.1294022176922165,1235.2475260234794,0
1266,12.31667803552777,2.1293973344295165,1241.4408148938394,1
1267,12.182535995478133,2.16451716181754,1249.3690015309476,0
1268,12.15348008385892,2.0202785296523325,1246.5995880278265,0
1269,12.307750778491757,2.1606254658157593,1292.3736949013053,1
1270,11.891953499264208,2.18490435243394,1217.0819762613326,0
1271,11.955637063828863,2.1595310965258085,1238.9511206388884,0
1272,11.97223493607486,2.1717541829936904,1257.9356970178003,0
1273,12.478824528954808,2.1439017654169485,1235.1835566737495,1
1274,12.337697171818885,2.1419589521149858,1235.3478571701773,1
1275,12.24508782529879,2.150350016920953,1220.6855139116558,1
1276,12.032486387064553,2.1354236034270095,1230.2021927033586,0
1277,12.371771261364866,2.0803940591357613,1224.0014267825534,1
1278,12.216577955764036,2.158447472933601,1212.1232254107317,1
1279,12.366032006469151,2.126136998998058,1213.9707101212489,1
1280,12.14903596558998,2.128970872861364,1268.1956683272404,0
1281,12.136014737682261,2.0996424570371093,1249.2657197243286,0
1282,11.834638402585215,2.1336949944587817,1206.5733514312162,0
1283,12.114870435271236,2.1376501084163633,1234.3683722544597,0
1284,11.748246374602687,2.115872872008684,1262.0924151689549,0
1285,11.756866709488943,2.1550421512013003,1287.9184061450567,0
1286,11.97642144170233,2.155912300452643,1239.836066663924,0
1287,12.081569463417495,2.094824747960832,1205.6148431560655,0
1288,11.979974555209544,2.127360955855673,1225.5359790688244,0
1289,12.016429935222614,2.1057268461266565,1275.3970618201586,0
1290,12.073232450554178,2.121706741328122,1263.557424912509,0
1291,11.935091386803213,2.1818067302297117,1255.8721155510914,0
1292,11.767652689657435,2.167834604613763,1234.3327247701848,0
1293,11.907201129189954,2.164137684819356,1216.5909579947117,0
1294,11.907291261533489,2.1594129637183084,1276.707966501011,0
1295,11.918571761355347,2.1365574479227747,1227.6765146960313,0
1296,11.984378932636412,2.1932092324804797,1226.5557009525542,0
1297,12.117142029258885,2.2672290853816013,1224.036425770523,1
1298,11.902431651585102,2.0916694001963743,1236.1639729060482,0
1299,12.000344378229073,2.190423015735731,1276.8741377774522,0
1300,12.204587306931861,2.175800408796269,1259.21539232208,1
1301,11.466463278359113,2.132432584034686,1263.8304259342954,0
1302,11.98035053330583,2.136262147015328,1262.2724020329,0
1303,11.854776214251846,2.1229663519969115,1269.0203648653414,0
1304,12.122218307546792,2.1748303406235605,1266.6996546538592,0
1305,11.657534638627714,2.167923545683449,1273.860740550586,0
1306,12.001682239911432,2.0886775384840255,1277.0598641460424,0
1307,11.966503735384658,2.1355962280666176,1230.7572268714923,0
1308,11.716261103158786,2.1004317057146102,1243.1610424749467,0
1309,12.284350351586012,2.217678381283076,1224.1186994681768,1
1310,12.163148227671504,2.1294385847227053,1286.3539560142494,0
1311,11.887041940162387,2.1364713837035483,1241.4618441947666,0
1312,12.134697765017053,2.1061886753246535,1227.6620780874803,0
1313,11.708274116163901,2.1659256722464884,1272.726127648994,0
1314,11.749380142831978,2.2025631861521218,1232.3580528636505,1
1315,11.956406955563484,2.173893549806136,1260.420786442374,0
1316,12.011669677835494,2.2589329934697466,1223.7450025656428,1
1317,11.942136362574185,2.085259411703236,1220.4220620304325,0
1318,11.802198704995462,2.188350314305301,1272.166760099099,0
1319,12.399520258612654,2.0768559047882573,1277.671406142894,1
1320,11.814307693030038,2.214703076669352,1238.0214697569638,1
1321,11.94121300061728,2.1669218879523298,1226.789749892709,0
1322,11.701869824029075,2.098171570122876,1200.7718449874117,0
1323,12.020760134917808,2.226010970506703,1222.9634937506437,1
1324,11.820523618023696,2.191866785438006,1248.320779860972,0
1325,12.03751970087186,2.182082760487176,1238.9966264043167,0
1326,12.015787978207745,2.1375154087245205,1250.2735697777575,0
1327,12.111727472828061,2.1932446424996295,1273.0358604980654,0
1328,12.165069831724546,2.14713499274578,1247.3110808752433,0
1329,11.974742159288338,2.1915472421490856,1281.5577770672976,0
